           YEAR,           JDAY,           FSIN,          FSOUT,           ALBT,           FLIN,          FLOUT,            GTE,          QSENS,           QEVP,          GZERO,             TA,           TCAN,           CMAS,           TSNO,           TPND,          TSOL1,          TSOL2,          TSOL3,             QA,             UV,           PRES,
           1980,            344,   39.22916    ,   22.59251    ,  0.4075635    ,   206.1739    ,   227.7463    ,  -21.65897    ,   3.198915    ,   2.696634    ,  -7.599607    ,  -15.44290    ,  -20.24673    ,   7.135321    ,  -11.82632    ,   0.000000    ,  -9.122742    ,  -7.027161    ,   1.623901    ,  0.1156377E-02,   1.204839    ,   80513.93    ,
           1980,            345,   34.62041    ,   19.98358    ,  0.4045726    ,   232.4330    ,   248.5418    ,  -15.99701    ,   2.518480    ,   1.580908    ,  -4.915835    ,  -10.21600    ,  -14.69662    ,   7.060670    ,  -10.53217    ,  0.6403503    ,  -8.454620    ,  -6.861084    ,   1.575623    ,  0.1860600E-02,   1.495345    ,   79999.74    ,
           1980,            346,   45.39783    ,   26.47376    ,  0.3958669    ,   235.7440    ,   263.0241    ,  -12.29181    ,  -5.085287    ,   5.091841    ,  -3.732100    ,  -2.547607    ,  -10.25961    ,   6.977081    ,  -9.043671    ,  0.1501160    ,  -7.576904    ,  -6.365662    ,   1.531128    ,  0.2907971E-02,   3.252114    ,   79878.84    ,
           1980,            347,   51.43004    ,   29.84429    ,  0.4032778    ,   201.1072    ,   236.9831    ,  -19.01248    ,   1.949773    ,   1.758136    ,  -6.593420    ,  -7.082336    ,  -15.61786    ,   7.044605    ,  -9.371063    ,  0.2525635    ,  -7.495117    ,  -5.838623    ,   1.491364    ,  0.2044192E-02,   1.646524    ,   80820.48    ,
           1980,            348,   45.63868    ,   26.81058    ,  0.3976883    ,   207.2917    ,   234.9264    ,  -19.64896    ,   3.728493    ,  0.9549332    ,  -7.092102    ,  -10.67590    ,  -17.33046    ,   7.090292    ,  -10.01550    ,   0.000000    ,  -7.663147    ,  -5.780731    ,   1.454041    ,  0.1698067E-02,   1.054349    ,   80858.15    ,
           1980,            349,   27.74682    ,   16.05809    ,  0.4094827    ,   248.1664    ,   261.6440    ,  -12.73340    ,   1.534126    ,   1.125780    ,  -3.858150    ,  -6.009155    ,  -11.61719    ,   7.040487    ,  -8.565247    ,   1.073181    ,  -7.058594    ,  -5.718750    ,   1.418121    ,  0.2619636E-02,   1.376128    ,   80840.93    ,
           1980,            350,   47.77643    ,   28.05969    ,  0.3957081    ,   242.5616    ,   267.1652    ,  -11.25729    ,   2.259167    , -0.4804942    ,  -2.573522    ,  0.9812317    ,  -9.078003    ,   6.967739    ,  -6.967468    ,  0.7128906E-01,  -6.055054    ,  -5.185913    ,   1.384460    ,  0.4244454E-02,   1.683853    ,   81001.34    ,
           1980,            351,   49.33063    ,   29.63469    ,  0.3835860    ,   233.0169    ,   263.2429    ,  -12.22992    ,   2.828609    , -0.9084491    ,  -3.474568    ,   1.219513    ,  -9.635925    ,   6.954211    ,  -6.746704    ,  0.6103516E-02,  -5.619202    ,  -4.628906    ,   1.353851    ,  0.3810797E-02,   1.892474    ,   80592.87    ,
           1980,            352,   40.59515    ,   23.65052    ,  0.3996412    ,   221.4414    ,   246.7403    ,  -16.43137    ,   4.758883    , -0.5955151    ,  -5.279389    ,  -6.483948    ,  -13.66956    ,   7.025534    ,  -7.205231    ,  0.1040039    ,  -5.608398    ,  -4.294861    ,   1.325256    ,  0.2329858E-02,   1.514167    ,   80435.27    ,
           1980,            353,   43.13701    ,   24.79134    ,  0.4070431    ,   180.3080    ,   210.9659    ,  -26.28120    ,   7.796338    ,  0.5696944    ,  -10.65145    ,  -19.46428    ,  -24.51645    ,   7.188511    ,  -9.192352    ,  0.9155273E-04,  -6.570129    ,  -4.309845    ,   1.297943    ,  0.6896161E-03,   1.201721    ,   81174.72    ,
           1980,            354,   34.15568    ,   19.66915    ,  0.4083565    ,   206.4484    ,   222.6703    ,  -23.08176    ,   10.00001    ,   1.195562    ,  -10.73381    ,  -20.41768    ,  -22.89072    ,   7.190928    ,  -10.36862    ,  0.8941650E-02,  -7.440613    ,  -4.966553    ,   1.270264    ,  0.6945730E-03,   1.128043    ,   80998.37    ,
           1980,            355,   28.59658    ,   16.31620    ,  0.4141158    ,   235.3259    ,   245.7417    ,  -16.57712    ,   8.990781    ,   2.245399    ,  -7.217926    ,  -17.06192    ,  -16.50705    ,   7.138419    ,  -9.377228    ,  0.4272461E-02,  -7.245972    ,  -5.418762    ,   1.240875    ,  0.9806777E-03,   1.097553    ,   80826.84    ,
           1980,            356,   37.22533    ,   21.12746    ,  0.4152140    ,   230.7766    ,   246.8667    ,  -16.30914    ,   8.647147    ,   1.776413    ,  -6.370262    ,  -15.24927    ,  -15.46753    ,   7.082167    ,  -8.983063    ,  0.3417969E-02,  -7.113556    ,  -5.464355    ,   1.211365    ,  0.1276524E-02,   1.038325    ,   80058.38    ,
           1980,            357,   27.91366    ,   15.75682    ,  0.4189869    ,   243.2694    ,   251.6957    ,  -15.05530    ,   9.266358    ,   2.689072    ,  -6.429641    ,  -15.50287    ,  -15.05518    ,   7.062042    ,  -8.781616    ,  0.1953125E-02,  -7.048370    ,  -5.408875    ,   1.182739    ,  0.1375543E-02,   1.044283    ,   79697.27    ,
           1980,            358,   31.70599    ,   17.46622    ,  0.4375129    ,   213.2707    ,   227.1730    ,  -21.67705    ,   10.19138    ,   3.870482    ,  -7.349600    ,  -20.75282    ,  -20.89516    ,   7.131264    ,  -9.246613    ,  0.2044678E-02,  -7.140106    ,  -5.343170    ,   1.155151    ,  0.7252683E-03,   1.061345    ,   80770.47    ,
           1980,            359,   38.55510    ,   21.45190    ,  0.4311305    ,   201.8470    ,   221.9119    ,  -23.26625    ,   5.558983    ,   1.630226    ,  -8.088363    ,  -18.06577    ,  -21.86526    ,   7.084307    ,  -10.00424    ,  0.1086426E-01,  -7.546997    ,  -5.493530    ,   1.128601    ,  0.1059209E-02,   1.141166    ,   80349.31    ,
           1980,            360,   39.60979    ,   22.11207    ,  0.4274300    ,   226.4762    ,   247.3721    ,  -16.29587    ,   2.604932    ,   1.760560    ,  -5.313181    ,  -8.993591    ,  -14.42908    ,   6.976194    ,  -9.040161    ,  0.1281738E-01,  -7.128876    ,  -5.630981    ,   1.102966    ,  0.2181617E-02,   1.378963    ,   79914.02    ,
           1980,            361,   46.96447    ,   26.49167    ,  0.4196517    ,   235.0463    ,   258.6174    ,  -13.46869    ,  -2.138950    ,  0.7109378E-01,  -3.346507    ,  -3.336548    ,  -11.29248    ,   6.922389    ,  -7.955078    ,  0.2706909E-01,  -6.591064    ,  -5.445404    ,   1.078491    ,  0.3225466E-02,   1.944149    ,   79784.52    ,
           1980,            362,   29.65791    ,   16.45638    ,  0.4301248    ,   251.5056    ,   276.2917    ,  -9.007080    ,  -6.212328    ,   2.381388    ,  -2.043426    , -0.6719055    ,  -7.005829    ,   6.878048    ,  -6.430054    ,  0.1476440    ,  -5.682343    ,  -4.958893    ,   1.054749    ,  0.3499962E-02,   2.900655    ,   79556.95    ,
           1980,            363,   50.43161    ,   28.63192    ,  0.4184164    ,   217.3825    ,   249.0135    ,  -15.81506    ,  0.3807813    ,  0.7429671    ,  -4.607574    ,  -3.709259    ,  -12.72592    ,   6.948703    ,  -7.114410    ,  0.1812744E-01,  -5.707733    ,  -4.494202    ,   1.032440    ,  0.2678352E-02,   1.712204    ,   80843.38    ,
           1980,            364,   38.37808    ,   21.84711    ,  0.4174027    ,   231.7600    ,   253.8658    ,  -14.61102    ,   1.864163    ,   1.016820    ,  -4.197858    ,  -5.134491    ,  -12.08740    ,   6.961887    ,  -6.923401    ,  0.2508850    ,  -5.488403    ,  -4.356567    ,   1.010864    ,  0.2557600E-02,   1.218428    ,   80663.65    ,
           1980,            365,   46.95226    ,   26.88253    ,  0.4144067    ,   234.4655    ,   258.9350    ,  -13.26810    ,   4.400161    ,  0.9391208    ,  -4.494761    ,  -5.968872    ,  -11.09796    ,   6.979499    ,  -6.741394    ,  0.2716064E-02,  -5.359467    ,  -4.198730    ,  0.9898376    ,  0.2607657E-02,   1.036252    ,   80823.70    ,
           1980,            366,   52.28151    ,   30.29947    ,  0.4084783    ,   200.9838    ,   236.3366    ,  -19.24886    ,   3.904862    ,   1.120695    ,  -6.363647    ,  -8.820618    ,  -15.73871    ,   7.029723    ,  -7.200195    ,  0.1159668E-02,  -5.523468    ,  -4.101654    ,  0.9693604    ,  0.1985373E-02,   1.016224    ,   81352.41    ,
           1981,              1,   53.05087    ,   31.36428    ,  0.3956754    ,   188.1562    ,   224.1838    ,  -22.73949    ,   2.502370    ,   1.348913    ,  -8.249677    ,  -10.50580    ,  -19.67709    ,   7.051323    ,  -8.395111    ,  0.6256104E-02,  -6.148590    ,  -4.315063    ,  0.9494019    ,  0.1427230E-02,  0.9882048    ,   81295.16    ,
           1981,              2,   52.72490    ,   31.60898    ,  0.3876331    ,   195.7361    ,   229.8199    ,  -21.18153    ,   2.919747    ,   1.809747    ,  -7.921036    ,  -9.504333    ,  -18.41057    ,   7.032710    ,  -8.729675    ,  0.5065918E-02,  -6.477448    ,  -4.674927    ,  0.9297180    ,  0.1381485E-02,   1.009754    ,   81003.70    ,
           1981,              3,   53.59830    ,   32.54832    ,  0.3804160    ,   194.9180    ,   230.0044    ,  -21.08633    ,   4.095006    ,   1.167653    ,  -7.530052    ,  -10.54944    ,  -18.40791    ,   7.045994    ,  -8.817719    ,  0.8544922E-03,  -6.652802    ,  -4.933167    ,  0.9102173    ,  0.1353689E-02,  0.9947829    ,   80915.48    ,
           1981,              4,   53.00727    ,   32.31904    ,  0.3779301    ,   202.1027    ,   233.3687    ,  -20.21707    ,   6.214544    , -0.1715366E-01,  -7.513103    ,  -11.56287    ,  -18.10670    ,   7.059380    ,  -9.123016    ,  0.1800537E-02,  -6.929871    ,  -5.158234    ,  0.8908997    ,  0.1519301E-02,  0.9760061    ,   80978.73    ,
           1981,              5,   46.22699    ,   26.56916    ,  0.4123594    ,   217.5061    ,   243.6984    ,  -17.27623    ,   6.295336    ,  0.3319120    ,  -6.247831    ,  -9.821533    ,  -15.26630    ,   7.044145    ,  -8.599060    ,  0.1053772    ,  -6.758667    ,  -5.268646    ,  0.8720093    ,  0.1919349E-02,   1.030774    ,   81153.59    ,
           1981,              6,   32.73230    ,   19.02526    ,  0.4129750    ,   219.4333    ,   240.7164    ,  -18.09897    ,   3.439131    ,  0.1655489    ,  -6.402542    ,  -10.12646    ,  -16.25372    ,   7.026838    ,  -8.655762    ,  0.5886841E-01,  -6.829681    ,  -5.292114    ,  0.8534241    ,  0.1667334E-02,   1.103271    ,   80590.89    ,
           1981,              7,   46.45546    ,   26.92706    ,  0.4102834    ,   211.7426    ,   238.2271    ,  -18.85591    ,   6.400303    , -0.5327228    ,  -6.860680    ,  -9.822479    ,  -17.05222    ,   7.024014    ,  -8.912170    ,  0.2136230E-02,  -6.961975    ,  -5.329620    ,  0.8354492    ,  0.1838911E-02,   1.118751    ,   80586.05    ,
           1981,              8,   53.94565    ,   31.72532    ,  0.4018292    ,   204.1062    ,   235.3831    ,  -19.58516    ,   6.613450    , -0.9238606E-01,  -6.784009    ,  -10.91461    ,  -16.96704    ,   7.033973    ,  -8.966736    ,  0.8850098E-03,  -6.993256    ,  -5.390137    ,  0.8175659    ,  0.1701411E-02,  0.9840362    ,   80555.88    ,
           1981,              9,   49.14878    ,   28.21919    ,  0.4169431    ,   225.5995    ,   251.9247    ,  -15.07837    ,   4.842617    ,   1.291605    ,  -4.660941    ,  -7.981323    ,  -12.21655    ,   7.010565    ,  -8.166718    ,  0.4058838E-02,  -6.597687    ,  -5.379944    ,  0.8001709    ,  0.2061763E-02,   1.149198    ,   80822.49    ,
           1981,             10,   54.78230    ,   31.18169    ,  0.4211751    ,   202.7681    ,   234.6882    ,  -19.66408    ,   7.142556    , -0.3021226    ,  -7.248791    ,  -11.02844    ,  -17.12570    ,   7.064024    ,  -8.833771    ,  0.4272461E-03,  -6.913269    ,  -5.260345    ,  0.7832031    ,  0.1682333E-02,   1.024897    ,   81430.69    ,
           1981,             11,   53.39357    ,   30.83028    ,  0.4125818    ,   203.6756    ,   234.9281    ,  -19.83810    ,   3.842471    ,   1.198559    ,  -6.671175    ,  -10.31192    ,  -17.21822    ,   7.062085    ,  -8.999268    ,  0.1373291E-02,  -6.997162    ,  -5.398224    ,  0.7665405    ,  0.1579789E-02,  0.9661064    ,   81443.96    ,
           1981,             12,   53.71039    ,   31.40472    ,  0.4054320    ,   219.1025    ,   247.8588    ,  -16.27350    ,   5.413274    ,   1.461281    ,  -5.492214    ,  -8.170898    ,  -13.97223    ,   7.025946    ,  -8.469849    ,  0.9490967E-02,  -6.788452    ,  -5.419861    ,  0.7500610    ,  0.1677162E-02,  0.9829529    ,   81088.30    ,
           1981,             13,   52.57270    ,   30.92535    ,  0.4013690    ,   217.3253    ,   246.8829    ,  -16.64880    ,   4.667557    ,  0.8848002    ,  -5.863344    ,  -7.691467    ,  -14.45148    ,   7.026459    ,  -8.500885    ,  0.6652832E-02,  -6.790222    ,  -5.349030    ,  0.7339478    ,  0.1962652E-02,  0.9667452    ,   81331.24    ,
           1981,             14,   60.98574    ,   36.12856    ,  0.3972003    ,   200.8910    ,   238.4273    ,  -18.87550    ,   5.482328    ,  0.3091132    ,  -6.425645    ,  -8.515472    ,  -16.04852    ,   7.034523    ,  -8.569489    ,  0.5859375E-02,  -6.788208    ,  -5.302673    ,  0.7182312    ,  0.1975353E-02,  0.9701914    ,   81334.26    ,
           1981,             15,   62.00819    ,   36.97197    ,  0.3940257    ,   195.0598    ,   233.1993    ,  -20.27950    ,   7.266657    , -0.6048931    ,  -7.302324    ,  -10.54492    ,  -17.63722    ,   7.050400    ,  -8.967743    ,  0.2014160E-02,  -6.998169    ,  -5.349243    ,  0.7027588    ,  0.1737517E-02,   1.032510    ,   81200.20    ,
           1981,             16,   66.27557    ,   39.78795    ,  0.3764561    ,   166.7053    ,   213.0780    ,  -26.08589    ,   5.994629    , -0.7092525    ,  -9.395087    ,  -13.44360    ,  -22.72403    ,   7.072618    ,  -9.956055    ,  0.1464844E-02,  -7.525024    ,  -5.523071    ,  0.6876221    ,  0.1216640E-02,   1.002313    ,   80841.57    ,
           1981,             17,   66.76818    ,   40.45687    ,  0.3710904    ,   165.6476    ,   208.2284    ,  -27.94443    ,   7.247051    , -0.3160139E-03,  -10.51824    ,  -15.50568    ,  -25.37076    ,   7.079740    ,  -11.17053    ,  0.4241943E-02,  -8.276398    ,  -5.967041    ,  0.6726379    ,  0.9008246E-03,   1.021975    ,   80308.03    ,
           1981,             18,   56.29136    ,   31.83776    ,  0.4087342    ,   219.1381    ,   244.6192    ,  -17.16264    ,   10.05892    , -0.3413420    ,  -6.931581    ,  -11.66794    ,  -15.67395    ,   7.052112    ,  -10.21487    ,  0.1177979E-01,  -8.085236    ,  -6.365967    ,  0.6578979    ,  0.1709535E-02,   1.088572    ,   80796.84    ,
           1981,             19,   62.27330    ,   36.08691    ,  0.3980766    ,   240.4875    ,   267.0976    ,  -11.39539    ,   7.831270    ,   1.101094    ,  -3.408363    ,  -5.577820    ,  -8.974854    ,   6.986115    ,  -8.646454    ,  0.1867676E-01,  -7.365662    ,  -6.274597    ,  0.6433105    ,  0.2925539E-02,  0.9829941    ,   80863.77    ,
           1981,             20,   63.84601    ,   36.79531    ,  0.4008384    ,   240.7522    ,   270.0303    ,  -10.62631    ,   8.719647    , -0.5964039E-01,  -2.637435    ,  -3.603119    ,  -8.071411    ,   6.963726    ,  -7.570190    ,  0.1998901E-01,  -6.659790    ,  -5.801331    ,  0.6291809    ,  0.3290605E-02,  0.9788193    ,   80837.60    ,
           1981,             21,   58.45949    ,   33.34855    ,  0.4064287    ,   231.5672    ,   259.1664    ,  -13.54102    ,   8.603597    , -0.3636750    ,  -3.624501    ,  -5.855927    ,  -11.09012    ,   6.993269    ,  -7.453735    ,  0.2728271E-01,  -6.390503    ,  -5.368469    ,  0.6153564    ,  0.2775320E-02,   1.007100    ,   80918.56    ,
           1981,             22,   59.04173    ,   34.03855    ,  0.4027447    ,   248.5456    ,   274.0546    ,  -9.714355    ,   7.551579    , -0.4033606    ,  -2.254574    ,  -2.810455    ,  -7.211853    ,   6.951181    ,  -6.623901    ,  0.2081299E-01,  -5.820648    ,  -5.040771    ,  0.6018677    ,  0.3478081E-02,   1.017329    ,   80631.32    ,
           1981,             23,   42.20238    ,   23.93802    ,  0.4085412    ,   276.9398    ,   291.5549    ,  -5.448456    ,   4.683496    ,   2.025367    ,  -1.035349    ,  -2.187805    ,  -4.086243    ,   6.928454    ,  -5.581421    ,  0.1952209    ,  -5.100159    ,  -4.558990    ,  0.5887451    ,  0.3723098E-02,   1.007945    ,   80187.77    ,
           1981,             24,   45.88116    ,   24.29211    ,  0.4472454    ,   273.9032    ,   291.1210    ,  -5.497070    ,   2.442739    ,   8.015679    , -0.9416108    ,  -3.566376    ,  -4.197144    ,   6.898779    ,  -4.567017    ,  0.3735352E-01,  -4.320862    ,  -3.930237    ,  0.5758057    ,  0.3173902E-02,   1.387969    ,   79879.91    ,
           1981,             25,   51.46610    ,   27.19573    ,  0.4479598    ,   231.0296    ,   255.4214    ,  -14.21118    ,   5.586146    ,   4.823687    ,  -4.230091    ,  -8.824829    ,  -12.30316    ,   6.951338    ,  -5.531586    ,  0.1629639E-01,  -4.520599    ,  -3.538879    ,  0.5632935    ,  0.2007350E-02,   1.079993    ,   80168.06    ,
           1981,             26,   63.11468    ,   33.70702    ,  0.4416541    ,   213.6667    ,   241.6229    ,  -17.81715    ,   7.301027    ,   3.586792    ,  -5.682065    ,  -11.58752    ,  -15.59479    ,   6.966806    ,  -6.452209    ,  0.1599121E-01,  -4.878479    ,  -3.565125    ,  0.5511475    ,  0.1631122E-02,   1.067457    ,   79706.62    ,
           1981,             27,   64.29527    ,   34.48486    ,  0.4411108    ,   213.5330    ,   244.5095    ,  -17.12543    ,   8.363332    ,   4.712763    ,  -5.776726    ,  -11.70300    ,  -14.68475    ,   6.967146    ,  -6.577942    ,  0.2197266E-02,  -5.014160    ,  -3.735321    ,  0.5390625    ,  0.1635333E-02,   1.012390    ,   79620.59    ,
           1981,             28,   65.17537    ,   35.51257    ,  0.4349047    ,   205.5536    ,   234.6866    ,  -19.83058    ,   8.584620    ,   3.380704    ,  -6.534398    ,  -13.65192    ,  -17.37413    ,   6.983333    ,  -7.270203    ,  0.7568359E-02,  -5.431580    ,  -3.951202    ,  0.5272522    ,  0.1408477E-02,   1.069013    ,   79415.74    ,
           1981,             29,   57.90014    ,   31.34500    ,  0.4361961    ,   228.4501    ,   250.3179    ,  -15.70074    ,   9.052083    ,   2.547257    ,  -5.974426    ,  -10.93845    ,  -14.28839    ,   6.969797    ,  -7.276398    ,  0.9826660E-02,  -5.594116    ,  -4.200897    ,  0.5158081    ,  0.1823110E-02,   1.013304    ,   79958.55    ,
           1981,             30,   54.94792    ,   29.46189    ,  0.4421507    ,   250.7288    ,   268.1559    ,  -10.99423    ,   11.69307    ,   4.073573    ,  -3.921796    ,  -9.566376    ,  -9.851562    ,   6.968729    ,  -6.473267    ,  0.1025391E-01,  -5.285126    ,  -4.281311    ,  0.5042419    ,  0.1977039E-02,   1.010638    ,   80463.69    ,
           1981,             31,   57.73193    ,   30.98151    ,  0.4438015    ,   231.9696    ,   253.6899    ,  -14.64838    ,   8.432671    ,   4.300583    ,  -4.359176    ,  -10.66608    ,  -12.69177    ,   6.983805    ,  -6.572815    ,  0.8911133E-02,  -5.283752    ,  -4.193542    ,  0.4931030    ,  0.1634248E-02,   1.254777    ,   80592.72    ,
           1981,             32,   88.47305    ,   49.21596    ,  0.4248288    ,   187.3216    ,   229.2311    ,  -21.33348    ,   10.69792    ,   5.323543    ,  -6.278269    ,  -12.64301    ,  -17.56197    ,   7.025320    ,  -7.205017    ,  0.1770020E-02,  -5.525879    ,  -4.163269    ,  0.4820862    ,  0.1410568E-02,  0.9983388    ,   81082.26    ,
           1981,             33,   88.24262    ,   50.09439    ,  0.4145429    ,   186.5210    ,   227.8517    ,  -21.82571    ,   10.89584    ,   4.535177    ,  -7.015621    ,  -12.58139    ,  -18.46028    ,   7.031714    ,  -7.889282    ,  0.6408691E-02,  -5.930450    ,  -4.383728    ,  0.4713135    ,  0.1397302E-02,   1.050311    ,   81124.66    ,
           1981,             34,   89.89805    ,   51.57795    ,  0.4084042    ,   197.7550    ,   236.8476    ,  -19.40398    ,   11.85267    ,   4.663938    ,  -6.568336    ,  -10.64096    ,  -16.35699    ,   7.017397    ,  -8.043732    ,  0.1068115E-01,  -6.154419    ,  -4.651703    ,  0.4605713    ,  0.1705201E-02,   1.036372    ,   81309.08    ,
           1981,             35,   93.28237    ,   54.03782    ,  0.4036444    ,   199.0523    ,   241.3514    ,  -18.05254    ,   13.98492    ,   3.701972    ,  -5.998003    ,  -9.590057    ,  -14.57690    ,   6.994792    ,  -7.839691    ,  0.6408691E-02,  -6.150452    ,  -4.786530    ,  0.4499512    ,  0.1872096E-02,   1.023690    ,   81029.65    ,
           1981,             36,   93.56497    ,   54.77170    ,  0.3981065    ,   181.2527    ,   227.0033    ,  -22.29735    ,   15.56219    ,  0.5933111    ,  -7.568583    ,  -12.89258    ,  -19.04807    ,   7.019461    ,  -8.623535    ,  0.9094238E-02,  -6.593536    ,  -4.934235    ,  0.4395142    ,  0.1481955E-02,   1.017824    ,   80590.55    ,
           1981,             37,   75.60844    ,   42.64943    ,  0.4170271    ,   191.3935    ,   227.7795    ,  -22.08963    ,   13.32841    ,  0.4425606    ,  -7.360523    ,  -11.99539    ,  -19.31613    ,   7.009075    ,  -8.850342    ,  0.1193237E-01,  -6.824432    ,  -5.191528    ,  0.4291992    ,  0.1286478E-02,   1.643597    ,   80558.59    ,
           1981,             38,   76.86893    ,   42.45988    ,  0.4289579    ,   190.6756    ,   221.7212    ,  -23.95773    ,   16.43573    ,  0.2203215    ,  -8.198081    ,  -16.06149    ,  -21.77364    ,   7.041197    ,  -9.516663    ,  0.1763916E-01,  -7.282227    ,  -5.450928    ,  0.4190369    ,  0.1050689E-02,   1.062994    ,   80254.37    ,
           1981,             39,   82.82536    ,   45.29919    ,  0.4342923    ,   199.6068    ,   232.9565    ,  -20.37785    ,   17.56918    ,   1.052962    ,  -6.729792    ,  -13.39209    ,  -17.84792    ,   6.995194    ,  -9.168793    ,  0.7141113E-02,  -7.224731    ,  -5.670319    ,  0.4089355    ,  0.1156964E-02,   1.432179    ,   79965.56    ,
           1981,             40,   82.16639    ,   44.10727    ,  0.4459589    ,   169.1853    ,   206.1241    ,  -28.06743    ,   19.80995    ,   2.433085    ,  -8.257632    ,  -23.87125    ,  -24.94234    ,   7.096896    ,  -9.507904    ,  0.2136230E-03,  -7.450714    ,  -5.698608    ,  0.3989258    ,  0.4202589E-03,   1.335594    ,   79917.62    ,
           1981,             41,   106.7402    ,   58.72390    ,  0.4324491    ,   130.7252    ,   177.7790    ,  -37.69992    ,   21.18503    ,   2.096502    ,  -11.99051    ,  -28.54411    ,  -34.43736    ,   7.162944    ,  -11.78635    ,  0.8331299E-02,  -8.655212    ,  -6.094360    ,  0.3891602    ,  0.3291955E-03,  0.9933095    ,   79976.79    ,
           1981,             42,   105.4775    ,   59.34575    ,  0.4212900    ,   175.0675    ,   214.6829    ,  -25.71721    ,   20.74755    ,   3.503406    ,  -8.911712    ,  -20.17747    ,  -22.90459    ,   7.054205    ,  -11.50180    ,  0.1217651E-01,  -8.831177    ,  -6.739532    ,  0.3796387    ,  0.7852106E-03,   1.031488    ,   79673.49    ,
           1981,             43,   96.74439    ,   53.33493    ,  0.4347356    ,   199.9260    ,   234.7719    ,  -19.76524    ,   16.83550    ,   6.095690    ,  -6.203468    ,  -14.66187    ,  -16.83588    ,   7.008223    ,  -10.41928    ,  0.4638672E-02,  -8.443451    ,  -6.891541    ,  0.3701477    ,  0.1225961E-02,   1.166947    ,   80103.07    ,
           1981,             44,   79.88514    ,   44.34577    ,  0.4309746    ,   219.8643    ,   247.6315    ,  -16.45398    ,   13.27755    ,   4.020731    ,  -5.254776    ,  -10.36273    ,  -14.06177    ,   6.964577    ,  -9.806824    ,   0.000000    ,  -8.165344    ,  -6.767883    ,  0.3607178    ,  0.1900589E-02,   1.083204    ,   80227.66    ,
           1981,             45,   98.49781    ,   54.49273    ,  0.4340642    ,   228.3852    ,   260.6112    ,  -13.08032    ,   16.33814    ,   5.160630    ,  -4.081024    ,  -6.976318    ,  -10.69278    ,   6.911701    ,  -8.989502    ,   0.000000    ,  -7.676086    ,  -6.511597    ,  0.3515625    ,  0.2294223E-02,   1.912902    ,   79742.46    ,
           1981,             46,   104.8688    ,   58.53456    ,  0.4300215    ,   218.0281    ,   258.1853    ,  -13.66931    ,   13.75677    ,   5.040378    ,  -3.137959    ,  -3.454102    ,  -9.664490    ,   6.875595    ,  -8.157898    ,  0.3506470E-01,  -7.080078    ,  -6.125305    ,  0.3425598    ,  0.2499481E-02,   2.194123    ,   79744.21    ,
           1981,             47,   89.32499    ,   49.17939    ,  0.4359343    ,   233.2280    ,   265.9514    ,  -11.82471    ,   12.63652    ,   4.083192    ,  -2.850163    ,  -2.933472    ,  -9.214050    ,   6.851477    ,  -7.511841    ,  0.3682556    ,  -6.619507    ,  -5.724670    ,  0.3338623    ,  0.2937289E-02,   1.750003    ,   79117.78    ,
           1981,             48,   112.3595    ,   61.62574    ,  0.4375333    ,   229.5148    ,   268.9105    ,  -11.02197    ,   15.10391    ,   5.940764    ,  -2.024274    ,  -1.444916    ,  -7.747559    ,   6.845437    ,  -6.683563    ,  0.3009033E-01,  -6.000946    ,  -5.283386    ,  0.3252563    ,  0.2998524E-02,   2.095650    ,   79434.27    ,
           1981,             49,   96.70531    ,   53.27343    ,  0.4401172    ,   217.7690    ,   256.0815    ,  -14.28369    ,   17.60643    ,   3.625578    ,  -3.304924    ,  -4.054047    ,  -10.95865    ,   6.884554    ,  -6.583374    ,  0.5902100E-01,  -5.679016    ,  -4.818909    ,  0.3169556    ,  0.2435596E-02,   1.950432    ,   79747.05    ,
           1981,             50,   102.4691    ,   54.70104    ,  0.4432332    ,   235.1403    ,   268.2644    ,  -11.19409    ,   14.81637    ,   6.947428    ,  -3.087454    ,  -4.433990    ,  -8.895050    ,   6.873744    ,  -6.366730    ,  0.3582764E-01,  -5.455139    ,  -4.590149    ,  0.3088684    ,  0.2561407E-02,   1.818588    ,   79323.82    ,
           1981,             51,   97.75974    ,   52.10382    ,  0.4472573    ,   222.5944    ,   260.5177    ,  -13.06049    ,   15.29048    ,   5.394809    ,  -3.547096    ,  -4.723206    ,  -10.16452    ,   6.901105    ,  -6.188110    ,  0.2539062E-01,  -5.216980    ,  -4.339996    ,  0.3009644    ,  0.2069873E-02,   2.584944    ,   80099.11    ,
           1981,             52,   104.5968    ,   56.39330    ,  0.4408645    ,   222.7589    ,   258.1214    ,  -13.92853    ,   16.32588    ,   5.371273    ,  -3.574327    ,  -4.957703    ,  -11.11060    ,   6.937841    ,  -6.093018    ,  0.3448486E-01,  -5.131165    ,  -4.213013    ,  0.2932739    ,  0.2208526E-02,   1.538848    ,   80905.45    ,
           1981,             53,   121.2420    ,   65.53940    ,  0.4409263    ,   231.4674    ,   271.0433    ,  -10.48230    ,   20.55920    ,   5.750210    ,  -2.589746    ,  -4.240631    ,  -7.290710    ,   6.923049    ,  -5.421051    ,  0.2636719E-01,  -4.730865    ,  -4.024658    ,  0.2856445    ,  0.2580547E-02,   1.293461    ,   80699.27    ,
